VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
PEUGEOT,106,790,223,0,567,1,176,0,231,0,164,0,98,0,133,0,122,0,95,0,138,0,20,0,53,0,181,0,184,0,4,0,0,0
PEUGEOT,107,626,383,0,243,0,30,0,93,0,17,0,53,0,79,0,15,0,12,0,11,0,12,0,36,0,67,0,22,0,0,0,0,0
PEUGEOT,205,98,38,3,60,6,19,1,25,3,24,2,14,1,9,0,7,0,9,1,17,2,2,0,11,1,19,2,8,0,0,0,0,0
PEUGEOT,206,20464,6474,0,13990,0,2646,0,6217,0,6198,0,3136,0,3681,0,2022,0,853,0,5112,0,765,0,2041,0,3974,0,2873,0,161,0,4,0
PEUGEOT,206 1.1 L 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,206 1.1 STYLE 5DR,2,0,0,2,50,0,0,2,50,2,50,0,0,0,0,1,25,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,207,6799,3891,0,2908,0,375,0,1118,0,965,0,291,0,752,0,323,0,54,0,263,0,575,0,627,0,309,0,125,0,14,0,2,0
PEUGEOT,208,388,337,0,51,0,8,0,17,0,3,0,0,0,12,0,6,0,0,0,2,0,2,0,9,0,0,0,1,0,0,0,0,0
PEUGEOT,3008,2347,1603,0,744,0,96,0,320,0,75,0,56,0,201,0,10,0,6,0,89,0,106,0,129,0,52,0,19,0,3,0,0,0
PEUGEOT,304,5,3,12,2,8,0,0,0,0,1,4,1,4,0,0,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
PEUGEOT,305,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,306,842,281,0,561,0,174,0,224,0,197,0,145,0,138,0,125,0,41,0,158,0,37,0,81,0,204,0,116,0,7,0,1,0
PEUGEOT,307,12767,4462,0,8305,0,1865,0,4362,0,3144,0,1106,0,2053,0,874,0,415,0,2148,0,711,0,1466,0,986,0,1346,0,77,0,3,0
PEUGEOT,307 1.4 S 5DR,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
PEUGEOT,307 1.6 SW S 5SEATS,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,308,5103,3196,0,1907,0,189,0,646,0,262,0,180,0,540,0,74,0,34,0,184,0,223,0,361,0,155,0,444,0,14,0,2,0
PEUGEOT,308 S DT 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,309,5,2,40,3,60,0,0,2,40,1,20,2,40,0,0,0,0,1,20,1,20,1,20,0,0,2,40,0,0,0,0,0,0
PEUGEOT,4007,39,16,6,23,1,4,0,8,0,12,0,3,0,2,0,1,0,2,0,9,0,5,0,1,0,3,0,1,0,0,0,0,0
PEUGEOT,405,56,17,4,39,11,12,4,13,2,19,4,6,2,3,0,7,2,10,1,13,2,2,0,1,0,10,3,5,0,2,0,0,0
PEUGEOT,406,1989,653,0,1336,0,296,0,569,0,615,0,288,0,336,0,168,0,143,0,517,0,78,0,179,0,464,0,234,0,11,0,0,0
PEUGEOT,407,6276,2555,0,3721,0,696,0,1597,0,1862,0,411,0,997,0,408,0,129,0,1714,0,124,0,342,0,448,0,343,0,21,0,2,0
PEUGEOT,5008,1586,1027,0,559,0,95,0,246,0,59,0,44,0,152,0,14,0,6,0,60,0,58,0,86,0,43,0,19,0,3,0,0,0
PEUGEOT,505,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,508,1006,800,0,206,0,27,0,57,0,14,0,7,0,55,0,6,0,2,0,19,0,7,0,65,0,9,0,9,0,1,0,0,0
PEUGEOT,605,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,607,328,129,1,199,1,57,0,90,0,50,0,28,0,60,0,21,0,6,0,39,0,9,0,29,0,59,0,12,0,4,0,0,0
PEUGEOT,806,20,6,6,14,18,5,5,4,4,10,14,1,5,3,2,1,5,4,5,9,13,1,5,1,1,2,7,0,0,0,0,0,0
PEUGEOT,807,175,43,1,132,3,53,1,59,1,45,0,18,0,58,1,15,0,9,0,34,0,8,0,14,0,29,0,17,0,0,0,0,0
PEUGEOT,BOXER,10,6,47,4,12,2,5,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7,0,0
PEUGEOT,EXPERT,277,145,2,132,3,27,1,48,1,30,0,19,0,47,1,33,0,14,0,26,0,10,0,13,0,13,0,12,0,0,0,5,0
PEUGEOT,ION,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEUGEOT,OTHER,734,350,1,384,1,74,0,201,0,126,0,40,0,109,0,28,0,17,0,91,0,22,0,34,0,44,0,36,0,4,0,1,0
PEUGEOT,PARTNER,540,277,1,263,1,59,0,100,0,44,0,36,0,73,0,37,0,9,0,33,0,16,0,22,0,35,0,28,0,0,0,19,0
PEUGEOT,PEUGEOT 206 1.9 STYLE D 3DR,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,1,100,0,0,0,0,0,0
PEUGEOT,RCZ,61,46,4,15,1,6,0,7,1,0,0,0,0,6,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
PORSCHE,911,308,188,4,120,5,29,1,52,2,19,0,7,0,18,0,10,0,5,0,15,0,9,0,23,1,8,0,8,0,0,0,0,0
PORSCHE,911 CARRERA 2 S,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORSCHE,911 CARRERA 2DR,2,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
PORSCHE,BOXSTER,26,17,26,9,12,0,0,3,5,2,1,2,2,2,4,1,0,0,0,2,2,0,0,1,0,2,2,2,2,0,0,0,0
PORSCHE,BOXSTER S TIPTRONIC,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORSCHE,BOXTER S,2,0,0,2,50,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0
PORSCHE,CARRERA,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORSCHE,CAYENNE,89,47,7,42,6,10,1,18,1,5,0,4,1,9,0,1,0,0,0,5,1,1,0,9,0,6,0,1,0,2,0,0,0
PORSCHE,CAYENNE 3.2 V6 5DR,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
PORSCHE,CAYMAN,7,5,50,2,21,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORSCHE,OTHER,618,338,2,280,2,64,0,122,1,52,0,29,0,56,0,33,0,20,0,41,0,22,0,46,0,33,0,30,0,0,0,0,0
PORSCHE,PANAMERA,18,9,11,9,10,6,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
PORSCHE,PANAMERA 4S,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROTON,GEN 2,5,1,20,4,20,1,5,1,5,0,0,2,10,0,0,0,0,3,15,0,0,0,0,1,5,3,15,0,0,0,0,0,0
PROTON,OTHER,7,0,0,7,85,0,0,0,0,3,28,0,0,3,35,0,0,2,28,2,14,0,0,0,0,2,28,2,28,0,0,0,0
PROTON,SATRIA,2,0,0,2,50,0,0,0,0,1,25,0,0,1,25,0,0,0,0,0,0,1,25,1,25,2,50,0,0,0,0,0,0
PROTON,SAVVY,1,0,0,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
REGENT,LONDON TAXI,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REGENT,OTHER,6,2,12,4,20,2,12,1,8,2,8,1,4,0,0,2,8,0,0,2,8,1,4,1,4,3,16,0,0,0,0,0,0
RELIANT,OTHER,2,0,0,2,100,1,50,2,100,1,50,1,50,0,0,0,0,0,0,1,50,1,50,1,50,1,50,0,0,0,0,0,0
RENAULT,11,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,18,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
RENAULT,19,37,11,5,26,16,6,4,2,0,10,3,2,1,2,0,4,1,13,7,8,3,4,2,0,0,4,4,4,1,1,0,0,0
RENAULT,21,6,1,5,5,44,1,5,4,36,2,22,1,5,0,0,1,5,2,13,1,5,0,0,0,0,3,27,0,0,0,0,0,0
RENAULT,25,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,5,30,14,24,16,12,5,4,3,2,4,2,2,1,4,2,1,1,4,2,3,2,3,2,3,2,4,2,1,1,0,0,0,0
RENAULT,9,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,CABRIO,88,30,1,58,1,6,0,24,0,24,0,5,0,24,0,0,0,0,0,21,0,4,0,7,0,4,0,0,0,0,0,0,0
RENAULT,CLASSIC,661,231,0,430,0,100,0,170,0,115,0,58,0,109,0,111,0,87,0,65,0,36,0,42,0,85,0,56,0,1,0,0,0
RENAULT,CLIO,19550,8139,0,11411,0,2625,0,4411,0,4897,0,1304,0,3898,0,1057,0,669,0,3759,0,1805,0,1399,0,1820,0,727,0,76,0,6,0
RENAULT,CLIO 1.2 CAMPUS 3DR,1,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,CLIO 3 1.5DCI CONFERT EXP,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,CLIO EXPRESSION,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
RENAULT,ESPACE,472,135,1,337,2,63,0,156,1,174,0,40,0,68,0,32,0,9,0,120,0,94,0,49,0,51,0,30,0,2,0,1,0
RENAULT,FLUENCE,3761,2591,0,1170,0,399,0,344,0,211,0,64,0,243,0,74,0,17,0,198,0,31,0,170,0,69,0,61,0,15,0,4,0
RENAULT,FUEGO,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,GRAND CLIO,77,41,1,36,2,9,0,10,0,7,0,2,0,15,0,1,0,0,0,6,0,5,0,9,1,1,0,1,0,0,0,0,0
RENAULT,GRAND ESPACE,235,84,1,151,2,24,0,56,1,77,1,10,0,22,0,9,0,3,0,73,1,27,0,21,0,15,0,7,0,0,0,0,0
RENAULT,GRAND MEGANE,1698,1068,0,630,0,104,0,174,0,121,0,34,0,117,0,82,0,13,0,87,0,102,0,133,0,74,0,49,0,1,0,1,0
RENAULT,GRAND MODUS,167,84,0,83,1,26,0,35,0,18,0,2,0,31,0,1,0,2,0,6,0,16,0,10,0,3,0,4,0,0,0,0,0
RENAULT,GRAND SCENIC,3452,1509,0,1943,0,355,0,897,0,817,0,130,0,583,0,243,0,132,0,775,0,169,0,199,0,198,0,77,0,9,0,0,0
RENAULT,GRANDSCENIC 1.5DCI 100DYNAMIQU,2,0,0,2,50,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,25,0,0,0,0
RENAULT,KADJAR,4,3,18,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,KANGOO,902,329,0,573,0,165,0,186,0,248,0,84,0,130,0,77,0,42,0,193,0,82,0,46,0,137,0,62,0,2,0,10,0
RENAULT,KANGOO 1.4 AUTHENTIQUE 5DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,KERAX,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,KOLEOS,47,25,3,22,4,7,0,8,0,6,0,0,0,4,0,1,0,0,0,7,1,0,0,6,2,0,0,0,0,0,0,0,0
RENAULT,LAGUNA,7213,2761,0,4452,0,868,0,1908,0,2280,0,433,0,1274,0,769,0,183,0,1849,0,711,0,497,0,536,0,233,0,44,0,3,0
RENAULT,LAGUNA 1.9D DCI120 INITIALE 5D,2,1,25,1,25,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,LAGUNA 1.9DCI PRIVELEGE 5DR,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,LAGUNA DYNAMIQUE DCI,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,LAGUNA GT DCI,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,MASTER,32,9,7,23,24,3,6,4,4,3,2,3,1,5,5,2,2,1,0,3,2,4,7,1,0,6,5,1,0,5,3,2,0
RENAULT,MEGANE,26343,9384,0,16959,0,3810,0,7497,0,6411,0,2301,0,5614,0,3482,0,1370,0,5704,0,1762,0,2145,0,2631,0,1000,0,115,0,14,0
RENAULT,MEGANE OASIS SL 16V 5DR,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
RENAULT,MODUS,793,298,0,495,0,138,0,266,0,164,0,40,0,143,0,28,0,38,0,94,0,102,0,108,0,48,0,10,0,6,0,0,0
RENAULT,OTHER,727,249,1,478,1,121,0,217,0,150,0,62,0,148,0,96,0,44,0,124,0,49,0,57,0,84,0,38,0,14,0,3,0
RENAULT,PRESTIGE,13,7,11,6,11,4,6,4,9,2,7,0,0,1,3,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,R4,9,4,13,5,30,1,11,3,16,0,0,1,11,2,8,1,5,1,5,0,0,0,0,0,0,3,19,0,0,0,0,0,0
RENAULT,SAFRANNE,12,4,7,8,17,2,3,2,4,2,3,1,1,2,4,2,4,2,3,2,3,1,2,0,0,1,1,2,3,0,0,0,0
RENAULT,SCENIC,4584,1767,0,2817,0,601,0,1195,0,1129,0,308,0,914,0,468,0,295,0,1003,0,253,0,328,0,374,0,249,0,18,0,4,0
RENAULT,SCENIC 1.6 SL OASIS VVTI 5DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,SCENIC FIDJI 16V 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
RENAULT,TRAFIC,157,66,4,91,4,26,1,40,2,44,1,12,0,22,0,14,0,12,0,44,1,10,0,8,0,15,0,3,0,0,0,2,0
RENAULT,TRAFIC SL27 DCI 100 SWB,2,0,0,2,50,1,25,2,50,1,25,1,25,2,50,0,0,1,25,1,25,1,25,1,25,1,25,1,25,0,0,0,0
RENAULT,TRAFIC U13 SEATS 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,TWINGO,238,153,1,85,1,22,0,21,1,37,0,7,0,32,0,5,0,4,0,22,0,14,0,4,0,6,0,1,0,2,0,0,0
RENAULT,TWIZY,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENAULT,VELSATIS,15,8,8,7,11,4,7,2,2,2,2,2,2,1,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0
RENAULT,WIND,6,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RILEY,OTHER,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROLLS ROYCE,OTHER,54,25,28,29,27,10,10,4,3,11,8,2,2,10,11,3,1,4,4,10,7,7,5,5,6,8,8,3,1,0,0,1,1
ROVER,100 SERIES,2,1,50,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROVER,200,29,9,2,20,4,4,1,5,1,3,0,3,0,4,0,3,0,5,1,2,0,1,0,2,0,7,1,4,0,0,0,0,0
ROVER,213,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROVER,214,55,20,6,35,8,4,0,18,3,4,1,0,0,3,0,8,0,8,1,3,0,2,0,1,0,6,0,12,3,0,0,0,0
ROVER,216,4,3,75,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0
ROVER,218,1,0,0,1,100,0,0,0,0,1,100,1,100,0,0,0,0,1,100,1,100,0,0,0,0,1,100,1,100,0,0,0,0
ROVER,220,2,0,0,2,100,1,50,0,0,0,0,1,50,1,50,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0
ROVER,25,396,147,0,249,1,66,0,111,0,34,0,28,0,56,0,79,0,33,0,28,0,5,0,24,0,41,0,56,0,4,0,0,0
ROVER,400 SERIES,101,39,2,62,5,13,1,16,0,16,1,9,0,7,0,21,1,19,1,16,1,1,0,14,0,16,0,18,1,0,0,1,0
ROVER,420,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROVER,45,580,183,0,397,1,90,0,149,0,106,0,79,0,98,0,111,0,74,0,93,0,3,0,57,0,104,0,58,0,3,0,1,0
ROVER,600 SERIES,89,23,1,66,5,16,1,15,1,24,1,17,1,11,0,17,1,12,0,19,1,2,0,7,0,37,2,10,0,1,0,0,0
ROVER,75,876,293,0,583,0,117,0,219,0,282,0,164,0,111,0,63,0,50,0,225,0,71,0,97,0,214,0,63,0,5,0,0,0
ROVER,820,1,0,0,1,100,1,100,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
ROVER,CITY ROVER,9,2,12,7,20,4,11,5,9,1,1,4,11,0,0,1,1,1,1,2,3,0,0,2,3,5,12,2,7,0,0,0,0
ROVER,LAND ROVER DISCOVERY,130,33,2,97,4,55,3,33,2,37,2,22,1,13,0,17,0,31,1,24,1,12,0,16,0,22,1,7,0,1,0,0,0
ROVER,LANDROVER,489,137,0,352,1,88,0,163,0,111,0,123,0,61,0,65,0,47,0,88,0,9,0,27,0,138,0,48,0,1,0,1,0
ROVER,METRO,13,3,7,10,46,3,13,5,30,1,7,1,7,1,1,2,11,4,17,1,3,1,3,0,0,4,17,4,19,0,0,0,0
ROVER,MG,252,69,0,183,4,43,0,73,1,65,1,38,1,45,1,24,0,22,0,59,1,15,0,28,0,50,1,32,0,0,0,0,0
ROVER,MINI,8,2,18,6,56,2,18,1,6,2,12,0,0,1,6,1,12,3,31,1,6,0,0,0,0,0,0,5,43,0,0,0,0
ROVER,MINI COOPER,13,6,26,7,50,5,38,2,15,5,38,2,15,3,19,1,7,4,30,6,46,3,19,0,0,1,7,3,23,0,0,0,0
ROVER,MINI SEVEN,16,6,4,10,7,4,3,6,4,1,0,1,0,2,1,0,0,4,2,1,0,2,1,0,0,1,0,1,0,0,0,0,0
ROVER,OTHER,179,43,2,136,11,50,4,65,5,41,3,21,2,36,2,25,2,37,3,30,2,9,1,20,1,30,3,25,2,0,0,0,0
ROVER,RANGE ROVER,161,67,4,94,4,32,1,35,2,34,1,22,1,18,0,11,0,4,0,32,1,5,0,5,0,26,1,9,1,0,0,0,0
ROVER,STREETWISE,80,32,1,48,2,12,0,20,0,8,0,3,0,17,0,12,0,1,0,11,0,1,0,4,0,3,0,14,0,0,0,0,0
SAAB,900,9,2,13,7,41,1,11,2,8,1,5,1,5,3,11,0,0,2,16,0,0,0,0,0,0,3,22,1,2,0,0,0,0
SAAB,09-Mar,6043,2934,0,3109,0,621,0,1002,0,1499,0,241,0,729,0,355,0,104,0,1009,0,560,0,233,0,335,0,249,0,26,0,1,0
SAAB,9-3 TID VECTOR SPORT 150BHP,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAAB,09-May,1409,707,0,702,0,126,0,286,0,241,0,61,0,158,0,78,0,26,0,209,0,41,0,100,0,83,0,18,0,7,0,2,0
SAAB,OTHER,243,89,3,154,5,50,1,53,1,39,0,20,0,41,1,22,0,32,0,32,0,7,0,19,0,35,1,12,0,1,0,0,0
SEAT,ALHAMBRA,2354,775,0,1579,0,354,0,609,0,553,0,482,0,470,0,461,0,293,0,397,0,157,0,247,0,567,0,244,0,1,0,1,0
SEAT,ALTEA,1223,614,0,609,0,97,0,191,0,144,0,156,0,232,0,97,0,17,0,98,0,80,0,63,0,160,0,74,0,4,0,0,0
SEAT,AROSA,613,249,0,364,1,84,0,126,0,56,0,85,0,103,0,42,0,32,0,57,0,14,0,38,0,111,0,105,0,6,0,2,0
SEAT,CORDOBA,3796,1268,0,2528,0,600,0,1127,0,669,0,499,0,789,0,416,0,165,0,528,0,168,0,273,0,687,0,405,0,12,0,2,0
SEAT,CORDOBA 1.4 S 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAT,EXEO,257,201,1,56,0,18,0,10,0,15,0,7,0,13,0,1,0,2,0,4,0,3,0,6,0,7,0,1,0,0,0,0,0
SEAT,IBIZA,9029,4423,0,4606,0,1009,0,1774,0,1057,0,681,0,1514,0,791,0,275,0,878,0,297,0,450,0,949,0,777,0,42,0,2,0
SEAT,IBIZA 1.4 TDI S 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAT,LEON,5874,2853,0,3021,0,574,0,1116,0,705,0,430,0,1118,0,449,0,150,0,522,0,334,0,429,0,545,0,603,0,26,0,4,0
SEAT,LEON 1.3 S 16V 5DR,1,0,0,1,100,0,0,0,0,1,100,1,100,1,100,0,0,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0
SEAT,LEON 2.0 TDI REF SPORT 5DR,1,0,0,1,100,1,100,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
SEAT,LEON S 5DR,1,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
SEAT,MII,99,82,1,17,0,7,0,4,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
SEAT,OTHER,108,26,2,82,4,21,1,39,1,37,1,21,1,23,2,26,1,19,0,28,1,7,0,4,0,25,1,22,1,0,0,0,0
SEAT,STELLA LHD,78,60,6,18,1,2,0,5,0,5,0,3,0,8,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0
SEAT,TOLEDO,1775,631,0,1144,0,260,0,461,0,426,0,321,0,364,0,202,0,99,0,367,0,139,0,139,0,375,0,124,0,8,0,1,0
SHELSLEY,T2 KITCAR 2DR,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKODA,CITIGO,156,142,1,14,0,3,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SKODA,FABIA,8551,4540,0,4011,0,835,0,1472,0,1111,0,795,0,1012,0,616,0,115,0,914,0,271,0,503,0,1082,0,445,0,23,0,3,0
SKODA,FABIA 1.9 ELEGANCE TDI 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKODA,FABIA CLASSIC,5,4,35,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
SKODA,FELICIA,218,80,0,138,2,37,0,54,1,34,0,59,0,42,0,32,0,30,0,23,0,9,0,10,0,71,0,24,0,1,0,0,0
SKODA,OCTAVIA,27012,13908,0,13104,0,2411,0,4926,0,3935,0,2514,0,3512,0,1759,0,482,0,3181,0,1516,0,1527,0,3246,0,1588,0,95,0,8,0
SKODA,OCTAVIA VRS 5DR,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
SKODA,OTHER,406,152,1,254,1,50,0,93,0,102,0,59,0,62,0,61,0,22,0,91,0,18,0,29,0,71,0,23,0,2,0,0,0
SKODA,RAPID,169,144,2,25,0,3,0,6,0,3,0,1,0,9,0,0,0,0,0,4,0,2,0,6,0,1,0,0,0,0,0,1,0
SKODA,ROOMSTER,395,253,1,142,0,34,0,54,0,23,0,13,0,38,0,26,0,2,0,22,0,5,0,9,0,17,0,4,0,2,0,0,0
SKODA,SUPERB,5842,3621,0,2221,0,388,0,842,0,664,0,197,0,607,0,436,0,98,0,594,0,221,0,252,0,232,0,187,0,21,0,4,0
SKODA,YETI,1076,943,0,133,0,24,0,35,0,13,0,5,0,33,0,11,0,1,0,8,0,20,0,22,0,3,0,0,0,2,0,0,0
SMART,CABRIO,10,6,19,4,10,2,5,2,5,1,2,0,0,1,2,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0
SMART,CAR,2,0,0,2,100,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0
SMART,CITY,55,23,3,32,4,6,1,12,1,12,1,3,0,3,0,2,0,0,0,8,1,5,0,6,0,4,0,2,0,0,0,0,0
